Date,Time,WaterLevel,WL,Flow
2019-07-19,11:45:00,0.38,384,80.73236651
2019-07-19,12:00:00,0.38,383,79.76824391
2019-07-19,12:15:00,0.38,383,79.76824391
2019-07-19,12:30:00,0.38,383,79.76824391
2019-07-19,12:45:00,0.38,383,79.76824391
2019-07-19,13:00:00,0.38,383,79.76824391
2019-07-19,13:15:00,0.38,383,79.76824391
2019-07-19,13:30:00,0.38,382,78.81315954
2019-07-19,13:45:00,0.38,382,78.81315954
2019-07-19,14:00:00,0.38,383,79.76824391
2019-07-19,14:15:00,0.38,383,79.76824391
2019-07-19,14:30:00,0.38,383,79.76824391
2019-07-19,14:45:00,0.38,382,78.81315954
2019-07-19,15:00:00,0.38,383,79.76824391
2019-07-19,15:15:00,0.38,383,79.76824391
2019-07-19,15:30:00,0.38,383,79.76824391
2019-07-19,15:45:00,0.38,383,79.76824391
2019-07-19,16:00:00,0.38,383,79.76824391
2019-07-19,16:15:00,0.38,384,80.73236651
2019-07-19,16:30:00,0.38,384,80.73236651
2019-07-19,16:45:00,0.38,384,80.73236651
2019-07-19,17:00:00,0.38,384,80.73236651
2019-07-19,17:15:00,0.38,384,80.73236651
2019-07-19,17:30:00,0.38,384,80.73236651
2019-07-19,17:45:00,0.39,385,81.70558901
2019-07-19,18:00:00,0.38,384,80.73236651
2019-07-19,18:15:00,0.39,385,81.70558901
2019-07-19,18:30:00,0.39,385,81.70558901
2019-07-19,18:45:00,0.39,385,81.70558901
2019-07-19,19:00:00,0.39,385,81.70558901
2019-07-19,19:15:00,0.39,386,82.68797333
2019-07-19,19:30:00,0.39,386,82.68797333
2019-07-19,19:45:00,0.39,386,82.68797333
2019-07-19,20:00:00,0.39,387,83.67958164
2019-07-19,20:15:00,0.39,387,83.67958164
2019-07-19,20:30:00,0.39,387,83.67958164
2019-07-19,20:45:00,0.39,388,84.68047637
2019-07-19,21:00:00,0.39,388,84.68047637
2019-07-19,21:15:00,0.39,388,84.68047637
2019-07-19,21:30:00,0.39,388,84.68047637
2019-07-19,21:45:00,0.39,389,85.69072024
2019-07-19,22:00:00,0.39,389,85.69072024
2019-07-19,22:15:00,0.39,390,86.71037619
2019-07-19,22:30:00,0.39,390,86.71037619
2019-07-19,22:45:00,0.39,389,85.69072024
2019-07-19,23:00:00,0.39,390,86.71037619
2019-07-19,23:15:00,0.39,391,87.73950745
2019-07-19,23:30:00,0.39,391,87.73950745
2019-07-19,23:45:00,0.39,391,87.73950745
2019-07-20,00:00:00,0.39,391,87.73950745
2019-07-20,00:15:00,0.39,391,87.73950745
2019-07-20,00:30:00,0.39,390,86.71037619
2019-07-20,00:45:00,0.39,390,86.71037619
2019-07-20,01:00:00,0.39,391,87.73950745
2019-07-20,01:15:00,0.39,390,86.71037619
2019-07-20,01:30:00,0.39,390,86.71037619
2019-07-20,01:45:00,0.39,391,87.73950745
2019-07-20,02:00:00,0.39,390,86.71037619
2019-07-20,02:15:00,0.39,389,85.69072024
2019-07-20,02:30:00,0.39,390,86.71037619
2019-07-20,02:45:00,0.39,390,86.71037619
2019-07-20,03:00:00,0.39,389,85.69072024
2019-07-20,03:15:00,0.39,390,86.71037619
2019-07-20,03:30:00,0.39,388,84.68047637
2019-07-20,03:45:00,0.39,388,84.68047637
2019-07-20,04:00:00,0.39,388,84.68047637
2019-07-20,04:15:00,0.39,388,84.68047637
2019-07-20,04:30:00,0.39,388,84.68047637
2019-07-20,04:45:00,0.39,388,84.68047637
2019-07-20,05:00:00,0.39,388,84.68047637
2019-07-20,05:15:00,0.39,388,84.68047637
2019-07-20,05:30:00,0.39,388,84.68047637
2019-07-20,05:45:00,0.39,387,83.67958164
2019-07-20,06:00:00,0.39,387,83.67958164
2019-07-20,06:15:00,0.39,387,83.67958164
2019-07-20,06:30:00,0.39,387,83.67958164
2019-07-20,06:45:00,0.39,387,83.67958164
2019-07-20,07:00:00,0.39,386,82.68797333
2019-07-20,07:15:00,0.39,386,82.68797333
2019-07-20,07:30:00,0.39,386,82.68797333
2019-07-20,07:45:00,0.39,387,83.67958164
2019-07-20,08:00:00,0.39,386,82.68797333
2019-07-20,08:15:00,0.39,386,82.68797333
2019-07-20,08:30:00,0.39,385,81.70558901
2019-07-20,08:45:00,0.39,386,82.68797333
2019-07-20,09:00:00,0.39,385,81.70558901
2019-07-20,09:15:00,0.39,386,82.68797333
2019-07-20,09:30:00,0.39,385,81.70558901
2019-07-20,09:45:00,0.39,385,81.70558901
2019-07-20,10:00:00,0.39,385,81.70558901
2019-07-20,10:15:00,0.38,384,80.73236651
2019-07-20,10:30:00,0.39,385,81.70558901
2019-07-20,10:45:00,0.38,384,80.73236651
2019-07-20,11:00:00,0.38,384,80.73236651
2019-07-20,11:15:00,0.38,384,80.73236651
2019-07-20,11:30:00,0.38,384,80.73236651
2019-07-20,11:45:00,0.38,384,80.73236651
2019-07-20,12:00:00,0.38,383,79.76824391
2019-07-20,12:15:00,0.38,383,79.76824391
2019-07-20,12:30:00,0.38,383,79.76824391
2019-07-20,12:45:00,0.38,382,78.81315954
2019-07-20,13:00:00,0.38,383,79.76824391
2019-07-20,13:15:00,0.38,382,78.81315954
2019-07-20,13:30:00,0.38,382,78.81315954
2019-07-20,13:45:00,0.38,382,78.81315954
2019-07-20,14:00:00,0.38,381,77.86705201
2019-07-20,14:15:00,0.38,382,78.81315954
2019-07-20,14:30:00,0.38,381,77.86705201
2019-07-20,14:45:00,0.38,381,77.86705201
2019-07-20,15:00:00,0.38,380,76.92986017
2019-07-20,15:15:00,0.38,381,77.86705201
2019-07-20,15:30:00,0.38,380,76.92986017
2019-07-20,15:45:00,0.38,380,76.92986017
2019-07-20,16:00:00,0.38,379,76.00152314
2019-07-20,16:15:00,0.38,378,75.08198028
2019-07-20,16:30:00,0.38,379,76.00152314
2019-07-20,16:45:00,0.38,379,76.00152314
2019-07-20,17:00:00,0.38,379,76.00152314
2019-07-20,17:15:00,0.38,378,75.08198028
2019-07-20,17:30:00,0.38,378,75.08198028
2019-07-20,17:45:00,0.38,378,75.08198028
2019-07-20,18:00:00,0.38,378,75.08198028
2019-07-20,18:15:00,0.38,377,74.17117122
2019-07-20,18:30:00,0.38,377,74.17117122
2019-07-20,18:45:00,0.38,377,74.17117122
2019-07-20,19:00:00,0.38,376,73.26903586
2019-07-20,19:15:00,0.38,377,74.17117122
2019-07-20,19:30:00,0.38,376,73.26903586
2019-07-20,19:45:00,0.38,376,73.26903586
2019-07-20,20:00:00,0.38,376,73.26903586
2019-07-20,20:15:00,0.38,375,72.37551431
2019-07-20,20:30:00,0.37,374,71.49054699
2019-07-20,20:45:00,0.38,375,72.37551431
2019-07-20,21:00:00,0.37,374,71.49054699
2019-07-20,21:15:00,0.37,374,71.49054699
2019-07-20,21:30:00,0.38,375,72.37551431
2019-07-20,21:45:00,0.37,374,71.49054699
2019-07-20,22:00:00,0.37,374,71.49054699
2019-07-20,22:15:00,0.37,373,70.61407454
2019-07-20,22:30:00,0.37,374,71.49054699
2019-07-20,22:45:00,0.37,373,70.61407454
2019-07-20,23:00:00,0.37,373,70.61407454
2019-07-20,23:15:00,0.37,373,70.61407454
2019-07-20,23:30:00,0.37,373,70.61407454
2019-07-20,23:45:00,0.37,372,69.74603786
2019-07-21,00:00:00,0.37,372,69.74603786
2019-07-21,00:15:00,0.37,372,69.74603786
2019-07-21,00:30:00,0.37,372,69.74603786
2019-07-21,00:45:00,0.37,372,69.74603786
2019-07-21,01:00:00,0.37,371,68.88637811
2019-07-21,01:15:00,0.37,371,68.88637811
2019-07-21,01:30:00,0.37,371,68.88637811
2019-07-21,01:45:00,0.37,371,68.88637811
2019-07-21,02:00:00,0.37,371,68.88637811
2019-07-21,02:15:00,0.37,371,68.88637811
2019-07-21,02:30:00,0.37,371,68.88637811
2019-07-21,02:45:00,0.37,371,68.88637811
2019-07-21,03:00:00,0.37,370,68.03503671
2019-07-21,03:15:00,0.37,370,68.03503671
2019-07-21,03:30:00,0.37,371,68.88637811
2019-07-21,03:45:00,0.37,370,68.03503671
2019-07-21,04:00:00,0.37,370,68.03503671
2019-07-21,04:15:00,0.37,370,68.03503671
2019-07-21,04:30:00,0.37,370,68.03503671
2019-07-21,04:45:00,0.37,370,68.03503671
2019-07-21,05:00:00,0.37,370,68.03503671
2019-07-21,05:15:00,0.37,370,68.03503671
2019-07-21,05:30:00,0.37,369,67.19195532
2019-07-21,05:45:00,0.37,370,68.03503671
2019-07-21,06:00:00,0.37,369,67.19195532
2019-07-21,06:15:00,0.37,369,67.19195532
2019-07-21,06:30:00,0.37,369,67.19195532
2019-07-21,06:45:00,0.37,370,68.03503671
2019-07-21,07:00:00,0.37,369,67.19195532
2019-07-21,07:15:00,0.37,369,67.19195532
2019-07-21,07:30:00,0.37,369,67.19195532
2019-07-21,07:45:00,0.37,369,67.19195532
2019-07-21,08:00:00,0.37,369,67.19195532
2019-07-21,08:15:00,0.37,369,67.19195532
2019-07-21,08:30:00,0.37,369,67.19195532
2019-07-21,08:45:00,0.37,369,67.19195532
2019-07-21,09:00:00,0.37,369,67.19195532
2019-07-21,09:15:00,0.37,368,66.35707585
2019-07-21,09:30:00,0.37,368,66.35707585
2019-07-21,09:45:00,0.37,369,67.19195532
2019-07-21,10:00:00,0.37,369,67.19195532
2019-07-21,10:15:00,0.37,369,67.19195532
2019-07-21,10:30:00,0.37,370,68.03503671
2019-07-21,10:45:00,0.37,370,68.03503671
2019-07-21,11:00:00,0.37,371,68.88637811
2019-07-21,11:15:00,0.37,371,68.88637811
2019-07-21,11:30:00,0.37,372,69.74603786
2019-07-21,11:45:00,0.37,371,68.88637811
2019-07-21,12:00:00,0.37,374,71.49054699
2019-07-21,12:15:00,0.38,375,72.37551431
2019-07-21,12:30:00,0.38,377,74.17117122
2019-07-21,12:45:00,0.38,377,74.17117122
2019-07-21,13:00:00,0.38,378,75.08198028
2019-07-21,13:15:00,0.38,380,76.92986017
2019-07-21,13:30:00,0.38,380,76.92986017
2019-07-21,13:45:00,0.38,383,79.76824391
2019-07-21,14:00:00,0.39,386,82.68797333
2019-07-21,14:15:00,0.39,391,87.73950745
2019-07-21,14:30:00,0.4,397,94.11684946
2019-07-21,14:45:00,0.4,399,96.32134085
2019-07-21,15:00:00,0.4,403,100.851525
2019-07-21,15:15:00,0.46,459,183.6689602
2019-07-21,15:30:00,0.47,467,198.8889228
2019-07-21,15:45:00,0.47,473,210.9381923
2019-07-21,16:00:00,0.48,477,219.2833108
2019-07-21,16:15:00,0.48,480,225.7100397
2019-07-21,16:30:00,0.49,488,243.5709488
2019-07-21,16:45:00,0.5,499,269.915891
2019-07-21,17:00:00,0.51,507,290.4381567
2019-07-21,17:15:00,0.53,526,344.0881511
2019-07-21,17:30:00,0.56,559,455.4337004
2019-07-21,17:45:00,0.64,637,831.3655428
2019-07-21,18:00:00,0.69,689,1193.469275
2019-07-21,18:15:00,0.79,793,2280.92646
2019-07-21,18:30:00,0.87,874,3570.423849
2019-07-21,18:45:00,0.97,974,5881.478827
2019-07-21,19:00:00,1.12,1115,10965.14109
2019-07-21,19:15:00,1.13,1130,11661.47862
2019-07-21,19:30:00,1.18,1176,14015.05138
2019-07-21,19:45:00,1.24,1239,17824.47459
2019-07-21,20:00:00,1.21,1211,16042.73187
2019-07-21,20:15:00,1.23,1233,17430.23647
2019-07-21,20:30:00,1.23,1226,16978.95637
2019-07-21,20:45:00,1.2,1195,15089.15386
2019-07-21,21:00:00,1.22,1217,16412.23815
2019-07-21,21:15:00,1.2,1202,15500.71903
2019-07-21,21:30:00,1.15,1148,12542.27316
2019-07-21,21:45:00,1.18,1181,14291.70944
2019-07-21,22:00:00,1.22,1217,16412.23815
2019-07-21,22:15:00,1.24,1240,17890.85402
2019-07-21,22:30:00,1.25,1253,18771.534
2019-07-21,22:45:00,1.3,1301,22321.389
2019-07-21,23:00:00,1.32,1321,23946.80854
2019-07-21,23:15:00,1.33,1331,24793.50765
2019-07-21,23:30:00,1.29,1292,21618.76623
2019-07-21,23:45:00,1.28,1280,20709.0041
2019-07-22,00:00:00,1.29,1292,21618.76623
2019-07-22,00:15:00,1.28,1280,20709.0041
2019-07-22,00:30:00,1.28,1281,20783.65192
2019-07-22,00:45:00,1.26,1259,19189.27421
2019-07-22,01:00:00,1.25,1251,18633.88147
2019-07-22,01:15:00,1.2,1199,15323.27177
2019-07-22,01:30:00,1.16,1164,13368.1639
2019-07-22,01:45:00,1.12,1120,11193.53129
2019-07-22,02:00:00,1.09,1092,9961.092752
2019-07-22,02:15:00,1.06,1060,8685.48838
2019-07-22,02:30:00,1.05,1049,8277.915413
2019-07-22,02:45:00,0.99,992,6399.232335
2019-07-22,03:00:00,0.98,977,5965.408832
2019-07-22,03:15:00,0.93,934,4848.151666
2019-07-22,03:30:00,0.95,951,5268.280786
2019-07-22,03:45:00,0.92,917,4454.720671
2019-07-22,04:00:00,0.9,902,4128.750137
2019-07-22,04:15:00,0.88,875,3589.284665
2019-07-22,04:30:00,0.87,871,3514.306594
2019-07-22,04:45:00,0.88,876,3608.223401
2019-07-22,05:00:00,0.85,854,3209.21633
2019-07-22,05:15:00,0.85,850,3140.543103
2019-07-22,05:30:00,0.82,815,2587.423787
2019-07-22,05:45:00,0.82,815,2587.423787
2019-07-22,06:00:00,0.81,806,2458.374665
2019-07-22,06:15:00,0.79,786,2189.625482
2019-07-22,06:30:00,0.77,771,2003.615309
2019-07-22,06:45:00,0.77,767,1956.168043
2019-07-22,07:00:00,0.76,757,1841.392438
2019-07-22,07:15:00,0.74,742,1679.186574
2019-07-22,07:30:00,0.73,727,1528.388089
2019-07-22,07:45:00,0.73,726,1518.725854
2019-07-22,08:00:00,0.71,714,1406.465686
2019-07-22,08:15:00,0.68,678,1108.173324
2019-07-22,08:30:00,0.68,683,1146.33077
2019-07-22,08:45:00,0.67,672,1063.704971
2019-07-22,09:00:00,0.66,664,1006.600656
2019-07-22,09:15:00,0.65,646,886.8809029
2019-07-22,09:30:00,0.64,640,849.5591312
2019-07-22,09:45:00,0.65,652,925.4743202
2019-07-22,10:00:00,0.62,621,739.4183747
2019-07-22,10:15:00,0.6,598,621.4025557
2019-07-22,10:30:00,0.59,593,597.8224144
2019-07-22,10:45:00,0.59,594,602.4814317
2019-07-22,11:00:00,0.59,587,570.4573599
2019-07-22,11:15:00,0.59,587,570.4573599
2019-07-22,11:30:00,0.57,566,482.3101761
2019-07-22,11:45:00,0.58,575,518.672984
2019-07-22,12:00:00,0.55,554,436.9652392
2019-07-22,12:15:00,0.56,564,474.5077868
2019-07-22,12:30:00,0.56,559,455.4337004
2019-07-22,12:45:00,0.54,537,378.5153742
2019-07-22,13:00:00,0.54,544,401.7893033
2019-07-22,13:15:00,0.53,531,359.4185572
2019-07-22,13:30:00,0.53,532,362.5477838
2019-07-22,13:45:00,0.54,535,372.0636269
2019-07-22,14:00:00,0.53,531,359.4185572
2019-07-22,14:15:00,0.52,516,314.9649558
2019-07-22,14:30:00,0.52,520,326.3726858
2019-07-22,14:45:00,0.52,519,323.4909122
2019-07-22,15:00:00,0.51,508,293.0869409
2019-07-22,15:15:00,0.51,505,285.196831
2019-07-22,15:30:00,0.5,504,282.604097
2019-07-22,15:45:00,0.5,495,260.090203
2019-07-22,16:00:00,0.49,494,257.6781207
2019-07-22,16:15:00,0.5,500,272.4171205
2019-07-22,16:30:00,0.5,495,260.090203
2019-07-22,16:45:00,0.49,491,250.5468038
2019-07-22,17:00:00,0.49,488,243.5709488
2019-07-22,17:15:00,0.49,488,243.5709488
2019-07-22,17:30:00,0.48,481,227.8847299
2019-07-22,17:45:00,0.48,476,217.1732217
2019-07-22,18:00:00,0.48,479,223.5516319
2019-07-22,18:15:00,0.47,472,208.8913057
2019-07-22,18:30:00,0.47,473,210.9381923
2019-07-22,18:45:00,0.47,473,210.9381923
2019-07-22,19:00:00,0.47,470,204.8441995
2019-07-22,19:15:00,0.47,468,200.8587444
2019-07-22,19:30:00,0.47,466,196.9342587
2019-07-22,19:45:00,0.47,465,194.9946676
2019-07-22,20:00:00,0.46,464,193.0700654
2019-07-22,20:15:00,0.47,465,194.9946676
2019-07-22,20:30:00,0.46,456,178.202838
2019-07-22,20:45:00,0.46,455,176.4093944
2019-07-22,21:00:00,0.46,456,178.202838
2019-07-22,21:15:00,0.45,453,172.8649146
2019-07-22,21:30:00,0.45,453,172.8649146
2019-07-22,21:45:00,0.45,453,172.8649146
2019-07-22,22:00:00,0.45,449,165.9433264
2019-07-22,22:15:00,0.45,450,167.6530026
2019-07-22,22:30:00,0.45,448,164.2473312
2019-07-22,22:45:00,0.45,449,165.9433264
2019-07-22,23:00:00,0.45,446,160.8960669
2019-07-22,23:15:00,0.44,444,157.5985787
2019-07-22,23:30:00,0.44,443,155.9698046
2019-07-22,23:45:00,0.44,443,155.9698046
2019-07-23,00:00:00,0.44,440,151.1624289
2019-07-23,00:15:00,0.44,441,152.7518072
2019-07-23,00:30:00,0.44,441,152.7518072
2019-07-23,00:45:00,0.44,436,144.933924
2019-07-23,01:00:00,0.44,437,146.471852
2019-07-23,01:15:00,0.44,437,146.471852
2019-07-23,01:30:00,0.44,436,144.933924
2019-07-23,01:45:00,0.43,434,141.8960087
2019-07-23,02:00:00,0.43,433,140.3958704
2019-07-23,02:15:00,0.43,433,140.3958704
2019-07-23,02:30:00,0.43,432,138.9081781
2019-07-23,02:45:00,0.43,431,137.4328569
2019-07-23,03:00:00,0.43,429,134.5190303
2019-07-23,03:15:00,0.43,429,134.5190303
2019-07-23,03:30:00,0.43,428,133.0803766
2019-07-23,03:45:00,0.43,428,133.0803766
2019-07-23,04:00:00,0.43,428,133.0803766
2019-07-23,04:15:00,0.43,427,131.6537977
2019-07-23,04:30:00,0.43,425,128.8365706
2019-07-23,04:45:00,0.42,423,126.066765
2019-07-23,05:00:00,0.42,423,126.066765
2019-07-23,05:15:00,0.42,422,124.6994639
2019-07-23,05:30:00,0.42,421,123.3438012
2019-07-23,05:45:00,0.42,422,124.6994639
2019-07-23,06:00:00,0.42,420,121.999705
2019-07-23,06:15:00,0.42,418,119.3459266
2019-07-23,06:30:00,0.42,418,119.3459266
2019-07-23,06:45:00,0.42,418,119.3459266
2019-07-23,07:00:00,0.42,417,118.0361022
2019-07-23,07:15:00,0.42,416,116.73756
2019-07-23,07:30:00,0.42,416,116.73756
2019-07-23,07:45:00,0.41,414,114.1740408
2019-07-23,08:00:00,0.42,415,115.4502296
2019-07-23,08:15:00,0.42,415,115.4502296
2019-07-23,08:30:00,0.41,412,111.654809
2019-07-23,08:45:00,0.41,414,114.1740408
2019-07-23,09:00:00,0.41,413,112.9089238
2019-07-23,09:15:00,0.41,411,110.4116271
2019-07-23,09:30:00,0.41,411,110.4116271
2019-07-23,09:45:00,0.41,411,110.4116271
2019-07-23,10:00:00,0.41,411,110.4116271
2019-07-23,10:15:00,0.41,410,109.179309
2019-07-23,10:30:00,0.41,410,109.179309
2019-07-23,10:45:00,0.41,410,109.179309
2019-07-23,11:00:00,0.41,409,107.957786
2019-07-23,11:15:00,0.41,407,105.5468511
2019-07-23,11:30:00,0.41,408,106.7469894
2019-07-23,11:45:00,0.41,407,105.5468511
2019-07-23,12:00:00,0.41,406,104.3573031
2019-07-23,12:15:00,0.41,406,104.3573031
2019-07-23,12:30:00,0.41,405,103.1782777
2019-07-23,12:45:00,0.41,405,103.1782777
2019-07-23,13:00:00,0.4,404,102.0097073
2019-07-23,13:15:00,0.41,405,103.1782777
2019-07-23,13:30:00,0.4,402,99.70366366
2019-07-23,13:45:00,0.4,403,100.851525
2019-07-23,14:00:00,0.4,403,100.851525
2019-07-23,14:15:00,0.4,402,99.70366366
2019-07-23,14:30:00,0.4,402,99.70366366
2019-07-23,14:45:00,0.4,400,97.43863784
2019-07-23,15:00:00,0.4,403,100.851525
2019-07-23,15:15:00,0.4,402,99.70366366
2019-07-23,15:30:00,0.4,402,99.70366366
2019-07-23,15:45:00,0.4,401,98.56605674
2019-07-23,16:00:00,0.4,400,97.43863784
2019-07-23,16:15:00,0.4,400,97.43863784
2019-07-23,16:30:00,0.4,401,98.56605674
2019-07-23,16:45:00,0.4,400,97.43863784
2019-07-23,17:00:00,0.4,399,96.32134085
2019-07-23,17:15:00,0.4,398,95.21409992
2019-07-23,17:30:00,0.4,397,94.11684946
2019-07-23,17:45:00,0.4,397,94.11684946
2019-07-23,18:00:00,0.4,397,94.11684946
2019-07-23,18:15:00,0.4,396,93.02952417
2019-07-23,18:30:00,0.4,395,91.95205899
2019-07-23,18:45:00,0.4,395,91.95205899
2019-07-23,19:00:00,0.39,394,90.88438912
2019-07-23,19:15:00,0.39,394,90.88438912
2019-07-23,19:30:00,0.39,393,89.82645004
2019-07-23,19:45:00,0.39,393,89.82645004
2019-07-23,20:00:00,0.39,393,89.82645004
2019-07-23,20:15:00,0.39,392,88.77817748
2019-07-23,20:30:00,0.39,391,87.73950745
2019-07-23,20:45:00,0.39,391,87.73950745
2019-07-23,21:00:00,0.39,390,86.71037619
2019-07-23,21:15:00,0.39,391,87.73950745
2019-07-23,21:30:00,0.39,390,86.71037619
2019-07-23,21:45:00,0.39,390,86.71037619
2019-07-23,22:00:00,0.39,390,86.71037619
2019-07-23,22:15:00,0.39,389,85.69072024
2019-07-23,22:30:00,0.39,389,85.69072024
2019-07-23,22:45:00,0.39,388,84.68047637
2019-07-23,23:00:00,0.39,388,84.68047637
2019-07-23,23:15:00,0.39,387,83.67958164
2019-07-23,23:30:00,0.39,387,83.67958164
2019-07-23,23:45:00,0.39,387,83.67958164
2019-07-24,00:00:00,0.39,387,83.67958164
2019-07-24,00:15:00,0.39,387,83.67958164
2019-07-24,00:30:00,0.39,386,82.68797333
2019-07-24,00:45:00,0.39,387,83.67958164
2019-07-24,01:00:00,0.39,386,82.68797333
2019-07-24,01:15:00,0.39,386,82.68797333
2019-07-24,01:30:00,0.39,385,81.70558901
2019-07-24,01:45:00,0.39,385,81.70558901
2019-07-24,02:00:00,0.38,384,80.73236651
2019-07-24,02:15:00,0.39,385,81.70558901
2019-07-24,02:30:00,0.38,384,80.73236651
2019-07-24,02:45:00,0.39,385,81.70558901
2019-07-24,03:00:00,0.38,384,80.73236651
2019-07-24,03:15:00,0.38,383,79.76824391
2019-07-24,03:30:00,0.38,383,79.76824391
2019-07-24,03:45:00,0.38,384,80.73236651
2019-07-24,04:00:00,0.38,383,79.76824391
2019-07-24,04:15:00,0.38,383,79.76824391
2019-07-24,04:30:00,0.38,383,79.76824391
2019-07-24,04:45:00,0.38,384,80.73236651
2019-07-24,05:00:00,0.38,383,79.76824391
2019-07-24,05:15:00,0.38,384,80.73236651
2019-07-24,05:30:00,0.38,384,80.73236651
2019-07-24,05:45:00,0.38,384,80.73236651
2019-07-24,06:00:00,0.38,384,80.73236651
2019-07-24,06:15:00,0.39,385,81.70558901
2019-07-24,06:30:00,0.38,384,80.73236651
2019-07-24,06:45:00,0.38,384,80.73236651
2019-07-24,07:00:00,0.38,384,80.73236651
2019-07-24,07:15:00,0.38,384,80.73236651
2019-07-24,07:30:00,0.38,384,80.73236651
2019-07-24,07:45:00,0.38,383,79.76824391
2019-07-24,08:00:00,0.38,384,80.73236651
2019-07-24,08:15:00,0.38,384,80.73236651
2019-07-24,08:30:00,0.38,384,80.73236651
2019-07-24,08:45:00,0.38,384,80.73236651
2019-07-24,09:00:00,0.38,384,80.73236651
2019-07-24,09:15:00,0.38,384,80.73236651
2019-07-24,09:30:00,0.38,384,80.73236651
2019-07-24,09:45:00,0.39,385,81.70558901
2019-07-24,10:00:00,0.39,386,82.68797333
2019-07-24,10:15:00,0.39,386,82.68797333
2019-07-24,10:30:00,0.39,387,83.67958164
2019-07-24,10:45:00,0.39,387,83.67958164
2019-07-24,11:00:00,0.39,388,84.68047637
2019-07-24,11:15:00,0.39,387,83.67958164
2019-07-24,11:30:00,0.39,387,83.67958164
2019-07-24,11:45:00,0.39,387,83.67958164
2019-07-24,12:00:00,0.39,387,83.67958164
2019-07-24,12:15:00,0.39,386,82.68797333
2019-07-24,12:30:00,0.39,386,82.68797333
2019-07-24,12:45:00,0.39,386,82.68797333
2019-07-24,13:00:00,0.39,386,82.68797333
2019-07-24,13:15:00,0.39,385,81.70558901
2019-07-24,13:30:00,0.39,386,82.68797333
2019-07-24,13:45:00,0.38,384,80.73236651
2019-07-24,14:00:00,0.38,384,80.73236651
2019-07-24,14:15:00,0.39,385,81.70558901
2019-07-24,14:30:00,0.38,384,80.73236651
2019-07-24,14:45:00,0.38,384,80.73236651
2019-07-24,15:00:00,0.38,384,80.73236651
2019-07-24,15:15:00,0.38,384,80.73236651
2019-07-24,15:30:00,0.38,383,79.76824391
2019-07-24,15:45:00,0.38,383,79.76824391
2019-07-24,16:00:00,0.38,383,79.76824391
2019-07-24,16:15:00,0.38,383,79.76824391
2019-07-24,16:30:00,0.38,382,78.81315954
2019-07-24,16:45:00,0.38,382,78.81315954
2019-07-24,17:00:00,0.38,384,80.73236651
2019-07-24,17:15:00,0.38,384,80.73236651
2019-07-24,17:30:00,0.39,385,81.70558901
2019-07-24,17:45:00,0.38,384,80.73236651
2019-07-24,18:00:00,0.39,385,81.70558901
2019-07-24,18:15:00,0.38,384,80.73236651
2019-07-24,18:30:00,0.38,384,80.73236651
2019-07-24,18:45:00,0.38,384,80.73236651
2019-07-24,19:00:00,0.38,384,80.73236651
2019-07-24,19:15:00,0.38,384,80.73236651
2019-07-24,19:30:00,0.38,384,80.73236651
2019-07-24,19:45:00,0.38,383,79.76824391
2019-07-24,20:00:00,0.38,383,79.76824391
2019-07-24,20:15:00,0.38,383,79.76824391
2019-07-24,20:30:00,0.38,384,80.73236651
2019-07-24,20:45:00,0.38,383,79.76824391
2019-07-24,21:00:00,0.38,383,79.76824391
2019-07-24,21:15:00,0.38,383,79.76824391
2019-07-24,21:30:00,0.38,383,79.76824391
2019-07-24,21:45:00,0.38,383,79.76824391
2019-07-24,22:00:00,0.38,383,79.76824391
2019-07-24,22:15:00,0.38,383,79.76824391
2019-07-24,22:30:00,0.38,383,79.76824391
2019-07-24,22:45:00,0.38,383,79.76824391
2019-07-24,23:00:00,0.38,384,80.73236651
2019-07-24,23:15:00,0.38,384,80.73236651
2019-07-24,23:30:00,0.38,384,80.73236651
2019-07-24,23:45:00,0.39,385,81.70558901
2019-07-25,00:00:00,0.39,385,81.70558901
2019-07-25,00:15:00,0.38,384,80.73236651
2019-07-25,00:30:00,0.38,384,80.73236651
2019-07-25,00:45:00,0.39,385,81.70558901
2019-07-25,01:00:00,0.39,385,81.70558901
2019-07-25,01:15:00,0.39,385,81.70558901
2019-07-25,01:30:00,0.39,386,82.68797333
2019-07-25,01:45:00,0.39,386,82.68797333
2019-07-25,02:00:00,0.39,386,82.68797333
2019-07-25,02:15:00,0.39,387,83.67958164
2019-07-25,02:30:00,0.39,387,83.67958164
2019-07-25,02:45:00,0.39,388,84.68047637
2019-07-25,03:00:00,0.39,389,85.69072024
2019-07-25,03:15:00,0.39,388,84.68047637
2019-07-25,03:30:00,0.39,390,86.71037619
2019-07-25,03:45:00,0.39,391,87.73950745
2019-07-25,04:00:00,0.39,392,88.77817748
2019-07-25,04:15:00,0.39,392,88.77817748
2019-07-25,04:30:00,0.39,394,90.88438912
2019-07-25,04:45:00,0.4,396,93.02952417
2019-07-25,05:00:00,0.4,398,95.21409992
2019-07-25,05:15:00,0.4,398,95.21409992
2019-07-25,05:30:00,0.4,398,95.21409992
2019-07-25,05:45:00,0.4,399,96.32134085
2019-07-25,06:00:00,0.4,401,98.56605674
2019-07-25,06:15:00,0.4,401,98.56605674
2019-07-25,06:30:00,0.4,403,100.851525
2019-07-25,06:45:00,0.41,405,103.1782777
2019-07-25,07:00:00,0.41,407,105.5468511
2019-07-25,07:15:00,0.41,406,104.3573031
